year,run,silhouette_gmm,silhouette_tsne_gmm,davies_bouldin_gmm,davies_bouldin_tsne_gmm
2023,37,0.3277126753895113,0.5924495382430904,0.8821763660246988,0.4359720070265697
2023,38,0.26150863336834534,0.5924495382430904,1.0204540840180152,0.43597200702656963
2023,39,0.3414723724861485,0.5924495382430904,0.9636999136592448,0.43597200702656963
2023,40,0.28111133002426025,0.4921249466888912,0.9051829895985554,0.7568314921201569
2023,41,0.30690862601249314,0.5924495382430904,1.0510797611788427,0.43597200702656963
2023,42,0.26150863336834534,0.5924495382430904,1.0204540840180152,0.43597200702656963
2023,43,0.29047054909520126,0.5924495382430904,1.0090066004839995,0.43597200702656963
2023,44,0.3277126753895113,0.45945503016377837,0.8821763660246987,0.8233946945652728
2023,45,0.3223608427040072,0.5924495382430904,1.06063420223873,0.43597200702656963
2023,46,0.24626356533285626,0.5924495382430904,0.8818616605016316,0.43597200702656963
2023,47,0.34070599675379326,0.5924495382430904,0.7197764752645314,0.43597200702656963
2023,48,0.30383933754953923,0.5924495382430904,0.9721070489433166,0.43597200702656963
2023,49,0.29047054909520126,0.5924495382430904,1.0090066004839995,0.43597200702656963
